,ship_to_name,ship_to_name_Kfold_Target_Enc
12429,Pryk Tol Binjai Hakaaston,1212.7777777777778
12440,PT PP Presisi Tol Inkis,1296.25
12441,Proyek Tol Indrapura Kisaran PO 8C,1150.578847252578
12444,PT Sabaritha Perkasa Abadi,1298.0
12445,PT Sinar Matahari Baru,1400.0
12481,TRANS BETON INDONESIA,750.0
12485,ZEROWEIS BATAVIA MARKETING PT.,795.3333333333334
12493,BP JURUMUDI/PRY RUSUN PENJ PLUIT,720.0
12494,BP SERPONG/PRY TOL SERBARAJA,720.0
12495,SBB BP CILEGON,825.0
12497,SBB BP PLTU JAWA 9-10,1200.0
12502,PRY WIKA COLLINS,740.0
12526,DYNAPUMP - TIDUNG (FAS),1150.578847252578
12527,SBB - BP. KALIBARU,925.0
12529,SBB ANCOL/PRY RUMAH POMPA ANCOL,1150.578847252578
12530,SBB BP ANCOL,959.4
12531,SBB PGADUNG/PRY RUSUN CAKUNG BARAT,750.0
12539,PT Multi Aston Nusa,1190.0
12582,FRESH BETON SUKABUMI / PRY APBD,790.0
12585,BP JATIMELATI/PRY APART GRD AVENUE,690.0
12586,BP SENTUL1/PRY UNIV ISLAM INTERNT,755.0
12589,BATCHING PLANT BANDUNG,770.0
12590,BATCHING PLANT KANCI(1926),750.0
12591,SBB BP KARAWANG,750.0
12592,SBB SENTUL / PRY SUMMARECON,755.0
12601,PBR WBP PL CIBADAK / PRY BOCIMI,330.0
12630,"HAKA UTAMA, PT / PRY PENINGKATAN KA",1030.0
12666,DYNAPUMP NUSAKAMBANGAN K.KUNING,1230.0
12667,SBB /PRY PLTU KARANGKANDRI,1240.0
12668,SBB BP CILACAP,1053.3333333333333
12669,SBB CILACAP/PRY PLTU KARANGKANDRI,1150.578847252578
12673,RDM VUB BANYUPUTIH / PRY KITB 1.4,780.0
12674,RDM VUB BREBES / PRY AREA BREBES,880.0
12675,RDM VUB SOLO/PRY APARTEMEN SOLO,840.0
12692,ASINDO KARSA JAYA PT.,922.5
12751,RDM SCG PLANT MANYAR,815.0
12754,BATCHING PLANT GEDANGAN,920.0
12755,BATCHING PLANT PANDAAN,970.0
12768,PBR VUB PANDAAN,830.0
12769,RDM VUB MALANG,830.0
12776,PT NARHINA BETON SEJAHTERA,980.0
12788,RDM PANGLIMA ANTASARI BETON,1040.0
12790,PT ANUGERAH MANDIRI 95,1215.0
12805,PT. MANDALA UTAMA BETON,979.1666666666666
12806,PT. Utama Beton Perkasa Pry Mandali,1150.578847252578
12826,PT Perkasa Beton Readymix,910.0
12833,PT.BATAM INDO BANGUNAN,791.6666666666666
12844,SINAR ALAMINDO PRATAMA PT.,1001.6666666666666
12848,PT BUMI MINERAL SULAWESI,900.0
12854,RDM Karya Pembangunan Rezeki,1040.0
12895,PRY WBP TOL PASPRO PL MUNENG,622.2857142857143
12911,PT. PP URBAN,1309.0
12926,PT. MURIA SUMBA MANIS,1140.0
12927,PT. PP Proyek Jalan Alor NTT,1340.0
12984,PRY WIKA PLTU PALU,1150.578847252578
12998,BP Prima Beton Cakrawala,963.0
13000,Proyek Pemb PLTMH Balai Selasa PT G,1252.4625542103702
13033,Proyek Tol Indrapura Kisaran PO 8A,1303.5
13034,PT Promosi Andalan,1033.5
13055,PT Sorik Merapi Abadi,1500.0
13056,KSO Pulau Bintan Bestari & Setia Ni,1425.0
13068,BETON PRIMA INTI PT. (SBI),0.0
13088,PBR WBP PL PAMULANG,395.0
13109,PRY LINTAS BATAS NATUNA ADHI KARYA,392.44444444444446
13126,PT Wahyunata Arsita,1262.5
13132,PRY APB SMELTER BP SADANG PURWAKART,1298.0
13141,PRY BENDUNGAN CIAWI/BRANTAS,601.875
13213,AYUDI PERSADA / PRY KITB,1150.578847252578
13230,PANCA KARYA SENTOSA,860.0
13237,KARYA ADI KENCANA / PRY REKONS JL K,900.0
13238,PBR KARYA UTAMA,882.5
13254,RDM PANCA WIRA BETON,860.0
13259,RDM PUTRA MATARAM PERKASA,1150.578847252578
13260,RDM RADIK JAYA BETON / RJB,898.0
13263,GORIP NANDA GUNA / PRY KITB,865.0
13272,PBR SINAR TERANG,940.0
13288,RDM FANIDITA SARANA KSO/WIDJOJO KOE,902.0
13290,WIDYA SAPTA CONTRACTOR / PRY TOL JO,1150.578847252578
13291,WIKA - YASA KSO / PRY KIT BATANG,1150.578847252578
13311,PT BETON PRIMA INDONESIA,1150.578847252578
13360,PBR HAVANA TEGUH PERTIWI,838.4615384615385
13385,"PRY WAHYU AGUNG, PT",1150.578847252578
13395,PT. BANUA BETON,996.6666666666666
13396,PT MULTI USAHA PEMBANGUNAN,1070.0
13403,RDM KIE BP BONTANG - DYNAMIX,1170.0
13425,PT Yasa Patria Proyek Sirkuit Manda,986.6666666666666
13433,PT. PASELA JAYA,1395.0
13434,Adhi Karsa Karya Pratama,1150.578847252578
13437,PT. Betonindo Perkasa,1198.0000000000034
13439,Pry PLTGU Tenayan Riau/HK,1650.1754751861852
13441,PT Lutvindo Wijaya Perkasa,1202.2222222222222
13442,BP MBM Rimbo Panjang,955.0
13449,"SUMBER PENIKARYA, PT",1095.888888888889
13450,PBR PRECAST / BP I WITON KAMPAR,1171.15
13451,PT Mustika Anugerah Semesta,1150.578847252578
13452,PT.BATAM INDO BANGUNAN,760.0
13453,BOSTON BETON PT.,1055.5
13454,PT Boston,651.5
13455,"CITRA BETON, BTM, LOC",912.825
13456,PT Citra Beton,513.888888888889
13458,REMICON WIDYAPRIMA PT.,813.0769230769231
13459,PT Sinar Alamindo Pratama,374.0
13461,"UTAMA INDAH MITRA SETIA, BTM, RET",908.4375
13462,WIJAYA KARYA BETON - CLT,885.6123511904766
13463,PT. BUMI KARSA,1150.578847252578
13464,PROYEK JALUR KA LINTAS MAKASSAR,925.1071428571429
13465,ANDIKA BANGUN PERKASA,945.0
13467,RDM BUMI SARANA BETON,933.0
13468,CISCO SINAR JAYA,960.0
13471,PT. KAKANTA,990.0
13472,RDM Karya Pembangunan Rezeki,950.0
13474,MAEL LESTARI,960.0
13475,NINDYA KARYA PLANT KARALLOE,1047.75
13477,PRY NEW PORT MAKASSAR,815.0
13478,PT. Mega Beton Mandiri,960.0
13480,PT. Ridwan Jaya Lestari,1057.142857142857
13483,TIMUR UTAMA SAKTI,950.0
13484,TJAKRINDO MAS,968.0769230769231
13486,Witon Kima Precast,788.21875
13487,PROYEK SMELTER GNI MOROWALI,1150.578847252578
13488,RDM RAZAN MANDIRI PERKASA,1150.0
13489,RUNGGU PRIMA JAYA,1175.70271404627
13490,PT. SELARAS MANDIRI SEJAHTERA,1177.6545775480786
13491,PROYEK SMELTER,1048.4615384615386
13492,PT. BUMI SARANA BETON,668.5714285714286
13493,PROYEK BENDUNGAN LADONGI,1025.653716721241
13494,PT. NINDYA BETON,533.3333333333334
13495,PT. PRIMA KARYA MANUNGGAL RMC,492.85714285714283
13496,DIEGO PUTRA KONSTRUKSI,1150.0
13497,PT. BATU LICIN BETON ASPALT,1300.0
13498,WIN WAHANA CIPTA MARGA PLANT AMEROR,1175.0
13499,PROYEK TOLL MANADO-BITUNG,1249.7428571428572
13500,PT. KINSTON SULUTINDO,1200.0
13501,PT. SINAR PEMBANGUNAN SEMESTA,1200.0
13505,PT Kunango Jantan Padang Pariaman,1028.4761904761904
13507,Proyek Pemb PLTMH Balai Selasa PT G,1252.37129922517
13509,PT Dhamor Utama,1222.5
13511,KSO PT Sinar Cerah Sempurna,1150.578847252578
13512,PT. STATIKA MITRA SARANA,1000.625
13513,Star Indonesia Readymix,1002.5
13514,BP TLB Kota Padang,1095.4509691258777
13516,PT TRI JAYA PUTRA KAB SOLOK,1306.4615384615386
13517,Pryk Jalintim Sumsel,1150.578847252578
13519,Pryk Tol Indralaya Prabumulih - Hut,102.66666666666667
13520,Hasta Prajatama Utama,1150.578847252578
13521,PT Tiga Mustika Beton,1150.578847252578
13522,WBP Gasing,1232.0
13523,"ABADI BETON PERKASA, PT",1224.75
13524,PT. Abadi Beton Perkasa SBA,1224.75
13525,PT. ABC Beton Indonesia SBA,1310.0
13526,"BINIVAN KONSTRUKSI ABADI , PT",1400.0
13527,Pryk Tol Binjai HK,526.0
13528,"KREASIBETON NUSAPERSADA, NS1, DIR",1056.3636363636363
13529,PT. Medan Beton Teguh P SBA,1249.3076923076924
13530,PT. Pangeran Beton Nusntra-SBA,1238.0
13533,Proyek Tol Indrapura Kisaran PO 8B,1150.578847252578
13534,Proyek Tol Indrapura Kisaran PO 9 A,1150.578847252578
13535,PT Promosi Andalan,1137.5
13538,PT Prima Jaya Sentosa Energy,1150.578847252578
13540,RAPI ARJASA,1270.0
13541,PT SUKSES BETON,1200.0
13542,Pryk Tol Binjai HK - Sukses Beton,1350.0
13544,Pryk Tol Binjai Pngklan Brandan WBP,862.5
13545,Wika Jembatan Tanoponggol,379.5
13546,Wijaya Karya Beton Tbk.PT PPB Sumut,702.6785714285714
13548,PT Galih Medan Persada,1100.0
13549,BP STA 18,1375.0
13550,BP STA 4 Padang Tidji,1375.0
13552,PLTA Peuasangan PT KNS Hyundai E&C,1500.0
13553,PT Epse Makmur Beton,1391.55506969117
13558,RDM ADI JAYA BETON PLANT SINGARAJA,1027.3333333333333
13560,"RDM HARAPAN JAYA BETON, PT",1027.6666666666667
13561,LISA CONCRETE INDONESIA PT.(BALI),1825.0
13563,RDM SINAR BALI BINAKARYA,1038.695652173913
13564,SINAR BALI BINAKARYA / PRY DERMAGA,1420.0
13567,PERSADA UTAMA BETON PL CIPONDOH,1150.578847252578
13568,BETON PRIMA INTI PT. (BPI),498.0
13570,CKS PRECAST - PLANT CIPONDOH,840.0
13571,"CIPTA MORTAR UTAMA,PT-PLANT CIKANDE",782.2727272727273
13573,PRY CIVIL WORKS CONST OF KARIAN/DAE,954.2857142857143
13574,PRY SERANG PANIMBANG SEKSI 3,755.6927686828958
13577,JAYACON PANEL UTAMA PT,840.0
13578,LIUNISEN BETONINDO SEJAHTERA PT.,809.2857142857143
13579,MAJU JAYA MANDIRI CV.,810.0
13580,"MONIER, PT",798.0
13581,"PBR MULTI MORTAR, PT",825.0
13582,PBR POWERBOND MORTAR,1150.578847252578
13583,BP GD SERPONG/PRY APART COLLINS,1150.578847252578
13584,BP SERANG/ PRY UIN S M H  BANTEN,1150.578847252578
13585,SHENGLI INDUSTRI INDONESIA,780.0
13586,SBB BP BALARAJA,1150.578847252578
13587,SBB BP CILEGON,725.0
13589,SBB SERPONG/PRY STAN,1150.578847252578
13590,TOP PONDASI INDONESIA PT.,840.0
13591,TRIPALINDO PERKASA PT.,786.4285714285714
13592,UNISTRADA GLOBAL MANDIRI PT.,776.9230769230769
13593,PBR WBP PL PAMULANG,783.3333333333334
13594,WBP / PRY  PORT YANGON  PL BOJONEGA,770.0
13597,Proyek Tol Bengkulu Hakaaston,1071.207956987057
13602,SBB BP YOGYAKARTA,1150.578847252578
13603,RDM SURADI SEJAHTERA RAYA,850.0
13606,PRY GEDUNG STUDENT DORMITORY / VUB,1150.578847252578
13607,RDM KBN/PRY KAWASAN INDUSTRI MARUND,717.0
13608,PRY MRT JAKARTA / NITTOC CONSTRUCTI,801.9985089915775
13609,SAETI CONCRETINDO WAHANA PT.,691.4285714285714
13610,BP PULOGADUNG/PRY APART PULOMAS,1150.578847252578
13611,SBB ANCOL/PRY MARITIME TOWER,1150.578847252578
13612,SBB BP ANCOL,750.0
13613,SBB BP THAMRIN NINE,1150.578847252578
13614,SBB KEMBANGAN/PRY RS HARAPAN KITA,1150.578847252578
13615,SBB PONDOK INDAH/PRY SQ RESIDENCE,1150.578847252578
13625,PT Bata Ringan Pryk Hotel Haris,1218.3333333333333
13626,PT Mitra Sukses Wijaya Beton,1086.0714285714287
13627,PT Muria Jaya Beton,1310.79319555743
13628,PT Wahyunata Arsita,1278.3333333333333
13632,PERSADA UTAMA BETON PL BEKASI / PRY,1150.578847252578
13633,PBR ANICON PRECAST,960.0
13634,ANTAM PT. TBK,946.6666666666666
13635,PT. ANUGERAH MORTAR PLANT CITEUREUP,912.0
13638,ARJAYA PLANT KARAWANG,782.0
13639,ARTHA MULIA BETON PT.,805.0
13640,BANGUN BETON PRATAMA /SBR,800.0
13641,KSO,890.0
13642,RDM BERDUA MULTI NIAGA,845.7142857142857
13643,BETON ELEMEN PERSADA PT.,816.0
13644,BONNA INDONESIA PT.,1282.6470588235295
13645,CIPTA MORTAR UTAMA (CIBITUNG),513.3333333333334
13646,RDM DARMA JATI PERKASA CIKAMURANG,1150.578847252578
13647,DECON MULTI INDUSTRI PT.,852.4193548387096
13649,FAUZAN BETON/PRY RIGID JLN CIPANAS,1150.578847252578
13650,FOSROC INDONESIA.PT,866.6666666666666
13652,PRY PLTA JATIGEDE / HUTAMA KARYA,820.0
13653,HUME CONCRETE INDONESIA PT,830.0
13654,PRY HUTAMA PRIMA GUNUNG SINDUR,701.098278093523
13655,PBR JAYA BLOKMIL INDONESIA,560.0
13656,LAMERTA BANGUN PRIMA PT.,794.3333333333334
13659,RDM MY MIX (PADALARANG),842.8574417339637
13660,RDM NINDYA BETON-INDRAMAYU,1063.5
13662,"GRIYATON, PT",781.0
13666,"SAETI CENTRICON WAHANA, PT",770.0
13667,SALSABILA RIZKI PRATAMA PT.(PU NAR),1699.3389042798901
13668,RDM SAMPONO INFRA PRIMA,1150.578847252578
13669,BP BANDUNG / PRY PODOMORO RESIDENCE,1150.578847252578
13670,BP CIKARANG/PRY KIA MTR IM DELTAMAS,1150.578847252578
13671,BP SIB DEPOK/PRY TOL DEPASARI,1150.578847252578
13672,SO GRAHA PERDANA PT.,888.4267977237454
13673,SBB BEKASI/PRY SUMMARECON,1150.578847252578
13674,SBB BP CIANJUR,1150.578847252578
13675,SBB BP CIBITUNG,1150.578847252578
13676,SBB BP NAROGONG,1150.578847252578
13677,PBR SURYA TATA ALAM RAYA,760.0
13678,TORSINA  / PRY APBD BEKASI,764.0
13680,PRY RS LIMBANGAN & SITU BAGENDIT,823.8342565142767
13684,RDM WANAYASA BETON PANGANDARAN,953.75
13685,PRY BEND. LEUWIKERIS / WBP,752.0
13686,WBP / PRY  PORT YANGON  PL KALIJATI,770.0
13687,WBP PLANT BABELAN,790.0
13688,WBP PLANT JAPEKSEL 2,790.9090909090909
13690,PBR WITON BOGOR,709.84375
13692,PBR WITON KARAWANG,779.25
13695,PRY BP WITON BOGOR,516.888888888889
13696,PRY BP WITON KARAWANG,786.26
13698,"WIJAYA KARYA JATIWANGI, PT.",762.6510694049437
13700,RDM YASA PATRIA  PERKASA,823.254288837143
13702,PBR ALAM DAYA SAKTI,875.0
13704,ARIES PUTRA BETON (SEMARANG),830.3529411764706
13705,RDM ARIES PUTRA BETON,810.3309599753062
13707,"RDM ARIES PUTRA BETON, PT",780.6399482870072
13709,RDM ARMADA HADA GRAHA,852.6666666799999
13711,RDM ARYA BETON,877.99999998
13712,RDM BERKAH WIJAYA / BW,869.9999999766668
13713,RDM BBM PLANT RANDUBLATUNG,865.3076923076923
13714,"RDM BETON BUDI MULYA, PT",882.8571433922681
13715,RDM BINTANG BUMI PERKASA,879.999999985
13716,PBR BUMI ARTHA SAMUDRA,950.0
13717,RDM DBI / PRY RADUGUNTING,850.6666666978789
13718,RDM GADING KENCANA MULYA,843.53846152
13719,PBR GEMILANG MAKMUR,920.0
13720,PRY HEIBEI JIANKAN/GROBOGAN,865.0
13721,PBR INDO TEGEL PT,970.0
13722,PBR INTI BETON / PRY BOGOWONTO,945.0
13724,INTICON PLANT BOGOWONTO,945.0
13725,HGMS ASLI ABADI/PRY PRES. JLN KUDU-,835.7142857142857
13726,RDM INTIMIX MITRA PERKASA,867.99999998
13728,"JATI KENCANA, CV/READYMIX",844.2682926939025
13729,RDM JKB / PRY SUNGAI BOGOWONTO,884.25
13731,RDM JUJUR JAYA BANGKIT,854.3956258261458
13732,KARSA PILAR KONSTRUKSI / PRY REHAB,905.0
13734,RDM WIRA BHAKTI MULIA,894.9962313925004
13735,RDM KH BETON,920.0
13736,RDM LARISSA READYMIX,870.218345750268
13738,PBR MARWANI INDAH,970.0
13740,RDM NINGSRI/PRY KITB,855.0
13741,RDM NURCAHYA JY MANDIRI/NURCAH,873.33333332
13742,RDM RAHMAH JAYA MANDIRI,888.0
13743,NUSANTARA BUILDING INDUSTRIES PT,197.586630971697
13744,PABRIK GENTENG ARCON,955.0
13747,RDM PANCA WIRA PUTRA PL KRANYAR,903.449713519444
13748,RDM PANCA WIRA PUTRA PL WONOGIRI,903.0936681275188
13749,PRY TOLL SEMARANG - DEMAK,847.975
13751,RDM PUTRA MANDIRI,882.307692294056
13752,RAGAM USAHA PRIMA MANDIRI / PRY BOG,1000.0
13753,RDM RATNA SANTI LESTARI MAKMUR,869.9999999737581
13755,"RODA JAYA PERKASA, PT",887.272726278472
13756,RDM SAFINA JAYA PL JEPARA,855.0
13757,RDM SAMUDRA BETON PERKASA,895.0
13759,RDM SCG PLANT PEKALONGAN,848.0
13761,PBR SINAR TERANG,928.5714285714286
13762,RDM SINAR UTAMA KARYA BLORA,877.1111111111111
13764,DYNAPUMP NUSAKAMBANGAN BESI,1150.578847252578
13765,SBB BP CILACAP,960.0
13766,SBB BP SEMARANG,1150.578847252578
13767,SUPERIOR PRIMA SUKSES.PT,835.0
13768,RDM SURAJAYA TATA MEGAH,882.307692283077
13770,"RDM SURYA JAYA BETON, PT",858.5552927969376
13771,RDM SURYA JAYA MULIA / PRY KITB,853.3333333333334
13773,RDM SURYA BETON PRECAST PL GREMENG,860.0
13774,RDM SUTIKNO TIRTA KENCANA,895.8002149002746
13775,TRIPILAR BETONMAS PT.,158.77396333832348
13776,TRIYAGAN HERMET PERKASA,852.8571063967164
13777,PRY WADUK PIDEKSO WONOGIRI/SBR,854.2857142857143
13778,PRY TOL SEMARANG DEMAK / VUB,1150.578847252578
13779,RDM VUB KADIROGO/PRY UGM YOGYAKARTA,1150.578847252578
13780,RDM VUB PURWOKERTO/PRY APBD,1150.578847252578
13781,RDM VUB UNGARAN/PRY RUSUN POLTEK PU,1150.578847252578
13782,PBR WARINGIN PUTIH,904.5454545454545
13783,PBR WBP PL KLATEN,860.0
13784,WBP PLANT SOLO,840.0
13785,PRY BP KAWASAN INDUSTRI BATANG/WITO,805.6551724137931
13787,"WIJAYA KARYA BETON, PT",845.4171246850493
13788,PBR A PLUS PACIFIC,864.7058823529412
13791,ARGA BETON INDAH PT.,920.0
13792,ARJAYA PLANT KRIAN,702.5872644820141
13793,PBR ARYA PUTRA JAYA,850.0
13794,PBR BERKAH JAYA MAPAN,870.0
13797,BUILDING MATERIAL CONSTRUCTION CV.,809.2857142857143
13798,PRY TAMBANG MAS TUJUH BUKIT/BS,907.6
13800,PRY PERUM GARDEN CITY/CITRA GARDEN,1175.0
13801,"PBR CORIN MULIA GEMILANG,PT",812.4333333333333
13803,DJABES TUNAS UTAMA PT.,624.7619047619048
13805,DUTA BANGSA CV.,845.9375
13806,DUTA BANGSA MANDIRI PT.(READYMIX),817.1875
13807,DUTA BANGSA PT.,774.6428571428571
13808,"DUTA BANGSA, CV",764.6153846153846
13809,RDM DUTA BANGSA MANDIRI,836.4814814814815
13810,RDM DUTA BETON MANDIRI PUCANGSARI,899.0
13812,EDOMIX BETON READYMIX.CV,785.8333333333334
13814,PBR GARUDA,908.5714285714286
13817,PBR GENTENG MENARA,930.0
13819,PRY HUTAMA KARYA PL BERINGIN,695.1020266918622
13820,PBR INDOSTAR BUILDING MATERIAL,895.3333333333334
13821,JAVAMIX CV.,925.0
13822,PBR JUMBO BAG GULOMANTUNG,890.0
13823,RDM KALI SURUH KARSA MANDIRI,875.7142857142857
13824,"PBR KUMALA KIRANA INDUSTRI, PT",870.7142857142857
13825,PBR LITE CON / PT PETRA (OPC+) / PP,865.7142857142857
13826,PBR DJENGGOLO / MAHIR BETON,807.8571373552708
13827,PBR DJENGGOLO/ MAHIR BETON,910.0
13829,PBR MERCU GRAHA GEMPOL PERMAI PT,950.0
13830,RDM MODERNA TEHNIK PERKASA PT,908.0448385544081
13831,RDM MULTI RAZULKA SAKTI,863.75
13832,PBR PAVINDO INTERNUSA,863.1578947368421
13833,PAVING FARD,938.2142857142857
13834,PBR AA SEJAHTERA,893.125
13836,PBR HUSEIN MUHDAR PUTRA,894.1666666666666
13837,RDM PESONA ARNOS BETON,865.5378881987577
13838,PBR HAVANA TEGUH PERTIWI,852.0
13839,PBR TIMUR PUTRA SENTOSA PT,897.3076923076923
13840,RAJA KARYA UD.,782.5090909090909
13841,"RAJA KARYA, UD",850.7285714285715
13842,PBR RAJA PERKASA,890.0
13843,RDM RATNA PT,877.4900611620795
13846,RDM RESTU ANAK JAYA ABADI BETON/PLA,860.0000013491726
13847,RDM RESTU ANAK JAYA ABADI BETON/PRY,825.925925925926
13849,RDM SCG PLANT GEMPOL,811.4230769230769
13850,PRY SEJAHTERA BERSAMA BOJONEGORO,855.0
13854,BATCHING PLANT TANJUNGSARI,1150.578847252578
13855,SBB KEDIRI/PRY BANDARA,1150.578847252578
13856,RDM SRIWIJAYA DELAPAN TUJUH,880.0
13857,RDM SEKAR WANGI SENTOSA,796.6666666666666
13858,SUPERIOR PRIMA SUKSES PT.(BLESSCON),827.1428571428572
13859,"TJAKRINDO MAS, PT",863.2352941176471
13860,RDM CAHAYA BETON,897.0
13861,RDM KRIS JAYA ADYMIX,838.3846174851121
13862,RDM TRIJAYA ADYMIX PLANT NGORO,888.2142857142857
13863,"TRI JAYA ADYMIX, CV",873.7008394699643
13864,TRIPALINDO TRANS MIX PT.,725.2687696153846
13866,TRIPUTRA PERKASA SEJATI PT.,836.5384615384615
13867,PBR TUREN INDAH UD,860.0
13868,PBR UZINDO PT,846.0714285714286
13869,PRY APARTEMEN KYO PANJI SURABAYA /,1150.578847252578
13870,RDM VUB GRESIK/PRY PEL & APBD LAMON,1150.578847252578
13871,RDM VUB LINGKAR SIDOARJO,1150.578847252578
13872,RDM VUB TUBAN/PRY PERTAMINA LPG TUB,1150.578847252578
13873,"WAHANA CIPTA CONCRETINDO, PT",923.75
13874,PRY TAMBAK OSOWILANGUN/MA,1187.5
13875,PRY WBP TOL PASPRO PL MUNENG,862.4
13876,RDM WASKITA BETON PRECAST PLNT PRMB,1145.6363636363637
13878,WBP / PRY PEL  GRESIK,1021.506262359921
13880,PBR ZIDAN JAYA,891.5384615384615
13881,BINTANG PRATAMA MIX PT.,1097.5
13882,DUA AGUNG PT (READYMIX),947.810954162372
13883,"RDM DUTA INDO LESTARI, PT",1074.2307692307693
13884,PRY WIKA KIJING,1030.0
13885,PT. BANUA BETON,970.0
13886,CITICON BANJARMASIN,930.0
13887,PT MULTI USAHA PEMBANGUNAN,1050.0
13888,NUSANTARA JAYA MIX,930.0
13889,GDG PT. ODI KARYA MANDIRI (B.MASIN,961.4285714285714
13890,PT. KALIMANTAN CONCRATE ENGINNEERIN,210.0
13891,BANJARMASIN,1035.0
13892,RDM ABICAM BETON BP BALIKPAPAN,1060.0
13894,RDM BRM PRY RDMP PERTAMINA,1022.8571428571429
13895,RDM BERLIAN ALAM REJEKI,1100.0
13896,RDM Damar Putra Mandiri Beton,1755.0
13897,RDM DAP BETON,1000.0
13898,RDM INDEXIM COALINDO,1242.857142857143
13899,RDM KIE BP BONTANG - DYNAMIX,1120.0
13900,RDM KARYA WISMA MANDIRI,1200.0
13901,PT. Palmas Project Engineering,1003.25647692741
13902,RDMP Balikpapan,953.15
13903,PT. Prasetya Mulia Indo Jaya,1043.75
13904,PT. Surya Bakti Group,1100.0
13907,RDM Wira Keluarga Mandiri,1222.7272727272727
13909,PT Wika Beton PBB Lampung Teginenen,741.4027027027026
13911,PT Wika Beton/PPB Lampung Selatan,678.6190476190476
13912,Proyek Wika Beton PPWB Tegineneng,750.3218295218295
13913,PT Yasa Patria Proyek Sirkuit Manda,975.0
13916,PRY NINDYA BANDARA NABIRE,1390.0
13918,DURI WH ACI CITRA INDONESIA,1950.1872340425534
13920,PT BETON INDO PERKASA,869.6000000000003
13922,PT Dinamika Panca Kencana,1210.0
13923,"DUMAI JAYA BETON, DUM, DJB",954.9599999999999
13930,PT Kawasan Industri Kampar,1217.478378204334
13933,PT Riau Beton Mandiri,1202.6666666666667
13936,PT Wiradjaja PK Tol BKN,1180.0
13939,PT Bintang Rezky Tirta,950.0
13940,KARYA CELCON PT.,933.2142857142857
13941,PT. Remicon Widya Prima,526.2931034482758
13944,Proyek PT Wika-Citra Lautan Teduh,539.1322751322754
13945,PT. PASSOKORANG,1117.7777777777778
13948,ANEKA BATU PERSADA,950.0
13949,BUMI SARANA BETON,962.6923076923077
13954,HARFIAH GRAHA PERKASA,960.0
13955,PT. KARYA UTAMA BETON,950.0
13957,PT. MAKASSAR BETON PERKASA,950.0
13959,OPTIMA JAYA PERKASA,950.0
13960,CV. SUMBER GALIAN (RMC),960.0
13963,RDM Garton BP Makassar,960.0
13964,PT. Mulia Trans Marga,960.0
13965,PT. CIPTA AGAR UTAMA,1050.0
13966,PT. EPSRI TIRTA KENCANA,964.2857142857143
13967,RDM SALBI,950.0
13968,STAR MITRA SULAWESI,950.0
13972,PT. Konstruksi Mega Beton,1150.0
13975,PT. Mega Beton Jaya,1150.0
13976,PT. Super Beton Perdana,1150.0
13977,PT. Utama Beton,1150.0
13981,PT. AGUNG BETON KENDARI,1150.0
13988,Batching Plant PT Panca Mulia Beton,1270.0
13995,PT TIARA TELUK JAYA,1099.6569178852649
14004,WBP Tol Palembang Betung,1168.2
14006,Pryk Tol Indrpra PT Agung Beton-SBA,1320.0
14009,HK SIS Tol Binjai Pgkln Brandan 3,825.0
14012,PT. Jaya Beton Indonesia-SBA,1343.0
14013,"KARUNIA BETON LESTARI, PT",1250.0
14016,PT. Era Karya Konstruksi N-SBA,773.9333333333333
14017,Pryk Bend Lau Simeme PP / PSN,1100.0
14019,"TUGU BETON SEMESTA ABADI, PT",1446.25
14020,PT Sasta Konstruksi,1500.0
14022,PT Uni Sarana,1265.0
14025,PT SUKSES BETON BP TANDEM,1200.0
14027,PT. Unggul Sejati Ind SBA,1250.0
14030,"ABAD JAYA ABADI SENTOSA, LSW",902.3866666666667
14031,AK Tol Aceh Blang Bintang MLH,1150.578847252578
14033,Proyek Jalan Tol BP Seulawah,1374.3333333333333
14034,"BEURATA SUBUR PERKASA, PT",1371.772493495492
14035,Proyek Tol Aceh PT Adhi Karya BP Bi,1093.3333333333333
14036,Bohana Jaya Nusantara Aceh Utara,962.1333333333333
14040,PT KENPURA ALAM NANGROE,1374.0
14041,PT Kenpura Alam Nanggroe,1400.0
14042,Waskita Bendungan Rukoh 120,1410.0
14043,RDM ADI JAYA BETON / PRY TUKAD UNDA,1035.0
14044,RDM KRESNA JAYA PERKASA,1050.0
14045,PRY PEMBANGUNAN BENDUNGAN TAMBLANG,1040.0
14050,AM BLOC - PLANT TANGERANG,622.5
14051,BINTANG BETON INDONESIA PT,773.4615384615385
14056,DAYA CIPTA ANEKA REKSA PT(BITUNG),781.9693243868579
14057,INDOBRICK SEJAHTERA PT.,759.5802848183956
14059,MIRANILA ABADI PT,823.75
14061,SAVIRCON MANDIRI INTERNUSA PT.,712.36717752235
14062,SAVIRCON MANDIRI INTERNUSA(STDU),699.2116567978637
14063,BP BALARAJA/PRY PABRIK MOWILEX,1150.578847252578
14068,DYNAPUMP - PLTU LONTAR,1150.578847252578
14073,PRY SULFINDO ADIUSAHA,1270.0
14080,PRY TETRAPOT BOGOWONTO / KSO ADP-WI,891.0
14084,DIAMOND BARU PT.,660.9230769230769
14085,"PBR DIAMOND BARU, PT",476.26785714285717
14087,PBR KARYA SEHATI UTAMA,930.0
14088,NUSANTARA CONBLOCK CV.,950.0
14089,PBR VENTURI TANI MANDIRI,918.7449510203074
14092,PBR UNICON SEJAHTERA,925.0
